threshold,max assoc,n assocs,accuracy,round
0.0,329.0,167140.0,0.6458333333333334,0.0
0.05,276.0,120960.0,0.6458333333333334,0.0
0.1,201.0,95960.0,0.6458333333333334,0.0
0.15000000000000002,172.0,81060.0,0.6458333333333334,0.0
0.2,137.0,69858.0,0.6458333333333334,0.0
0.25,119.0,60564.0,0.6458333333333334,0.0
0.3,110.0,52232.0,0.6458333333333334,0.0
0.35000000000000003,95.0,45326.0,0.515625,0.0
0.4,85.0,39064.0,0.515625,0.0
0.45,74.0,33800.0,0.515625,0.0
0.5,67.0,28798.0,0.515625,0.0
0.55,59.0,23968.0,0.515625,0.0
0.6000000000000001,53.0,19558.0,0.515625,0.0
0.6500000000000001,45.0,15620.0,0.515625,0.0
0.7000000000000001,37.0,11966.0,0.6497395833333334,0.0
0.7500000000000001,31.0,8890.0,0.6497395833333334,0.0
0.8,26.0,6490.0,0.6497395833333334,0.0
0.8500000000000001,21.0,4400.0,0.6432291666666666,0.0
0.9000000000000001,17.0,2694.0,0.6497395833333334,0.0
0.9500000000000001,13.0,1442.0,0.6484375,0.0
1.0,3.0,802.0,0.6497395833333334,0.0
0.0,342.0,178568.0,0.6458333333333334,1.0
0.05,264.0,120154.0,0.6458333333333334,1.0
0.1,207.0,93636.0,0.6458333333333334,1.0
0.15000000000000002,167.0,78752.0,0.6458333333333334,1.0
0.2,144.0,67748.0,0.6458333333333334,1.0
0.25,117.0,58720.0,0.6458333333333334,1.0
0.3,105.0,50832.0,0.6458333333333334,1.0
0.35000000000000003,90.0,43842.0,0.6458333333333334,1.0
0.4,80.0,37746.0,0.6458333333333334,1.0
0.45,73.0,32346.0,0.6458333333333334,1.0
0.5,65.0,27540.0,0.6458333333333334,1.0
0.55,53.0,22932.0,0.6458333333333334,1.0
0.6000000000000001,45.0,18684.0,0.6458333333333334,1.0
0.6500000000000001,41.0,14770.0,0.6458333333333334,1.0
0.7000000000000001,35.0,11464.0,0.6458333333333334,1.0
0.7500000000000001,30.0,8536.0,0.6497395833333334,1.0
0.8,23.0,6136.0,0.6471354166666666,1.0
0.8500000000000001,21.0,4194.0,0.6497395833333334,1.0
0.9000000000000001,18.0,2674.0,0.6497395833333334,1.0
0.9500000000000001,14.0,1584.0,0.65234375,1.0
1.0,6.0,840.0,0.6497395833333334,1.0
0.0,356.0,169046.0,0.6458333333333334,2.0
0.05,267.0,121632.0,0.6458333333333334,2.0
0.1,211.0,97586.0,0.6458333333333334,2.0
0.15000000000000002,178.0,82986.0,0.6458333333333334,2.0
0.2,147.0,72146.0,0.6458333333333334,2.0
0.25,126.0,62612.0,0.6458333333333334,2.0
0.3,115.0,54418.0,0.6458333333333334,2.0
0.35000000000000003,109.0,47172.0,0.515625,2.0
0.4,94.0,40916.0,0.515625,2.0
0.45,79.0,35340.0,0.515625,2.0
0.5,70.0,30132.0,0.515625,2.0
0.55,61.0,25164.0,0.515625,2.0
0.6000000000000001,54.0,20496.0,0.6497395833333334,2.0
0.6500000000000001,47.0,16354.0,0.6497395833333334,2.0
0.7000000000000001,35.0,12518.0,0.6497395833333334,2.0
0.7500000000000001,31.0,9308.0,0.6497395833333334,2.0
0.8,27.0,6640.0,0.6484375,2.0
0.8500000000000001,20.0,4380.0,0.6471354166666666,2.0
0.9000000000000001,17.0,2678.0,0.6497395833333334,2.0
0.9500000000000001,14.0,1510.0,0.6497395833333334,2.0
1.0,4.0,832.0,0.6497395833333334,2.0
0.0,326.0,169090.0,0.6458333333333334,3.0
0.05,249.0,117232.0,0.6458333333333334,3.0
0.1,207.0,95154.0,0.6458333333333334,3.0
0.15000000000000002,161.0,80624.0,0.6458333333333334,3.0
0.2,134.0,69734.0,0.6458333333333334,3.0
0.25,120.0,60742.0,0.6458333333333334,3.0
0.3,109.0,52528.0,0.6458333333333334,3.0
0.35000000000000003,100.0,45452.0,0.6458333333333334,3.0
0.4,84.0,39430.0,0.515625,3.0
0.45,74.0,33982.0,0.515625,3.0
0.5,69.0,29104.0,0.515625,3.0
0.55,58.0,24398.0,0.515625,3.0
0.6000000000000001,53.0,19804.0,0.515625,3.0
0.6500000000000001,47.0,15730.0,0.515625,3.0
0.7000000000000001,38.0,12118.0,0.6497395833333334,3.0
0.7500000000000001,32.0,9050.0,0.6497395833333334,3.0
0.8,23.0,6488.0,0.6497395833333334,3.0
0.8500000000000001,19.0,4438.0,0.65234375,3.0
0.9000000000000001,18.0,2730.0,0.65234375,3.0
0.9500000000000001,13.0,1474.0,0.6497395833333334,3.0
1.0,7.0,860.0,0.6497395833333334,3.0
0.0,348.0,187762.0,0.6458333333333334,4.0
0.05,252.0,119946.0,0.6458333333333334,4.0
0.1,204.0,96804.0,0.6458333333333334,4.0
0.15000000000000002,159.0,82550.0,0.6458333333333334,4.0
0.2,140.0,71550.0,0.6458333333333334,4.0
0.25,124.0,62380.0,0.6458333333333334,4.0
0.3,116.0,54126.0,0.6458333333333334,4.0
0.35000000000000003,108.0,46892.0,0.515625,4.0
0.4,94.0,40658.0,0.515625,4.0
0.45,79.0,34972.0,0.515625,4.0
0.5,62.0,29754.0,0.515625,4.0
0.55,56.0,24938.0,0.515625,4.0
0.6000000000000001,48.0,20162.0,0.515625,4.0
0.6500000000000001,41.0,15814.0,0.515625,4.0
0.7000000000000001,37.0,12296.0,0.5143229166666666,4.0
0.7500000000000001,31.0,9236.0,0.6497395833333334,4.0
0.8,23.0,6682.0,0.6497395833333334,4.0
0.8500000000000001,20.0,4418.0,0.6497395833333334,4.0
0.9000000000000001,17.0,2666.0,0.65234375,4.0
0.9500000000000001,13.0,1460.0,0.6497395833333334,4.0
1.0,6.0,860.0,0.65234375,4.0
0.0,338.0,167358.0,0.6458333333333334,5.0
0.05,256.0,116866.0,0.6458333333333334,5.0
0.1,197.0,93798.0,0.6458333333333334,5.0
0.15000000000000002,162.0,79990.0,0.6458333333333334,5.0
0.2,134.0,69258.0,0.6458333333333334,5.0
0.25,121.0,60076.0,0.6458333333333334,5.0
0.3,108.0,52016.0,0.6458333333333334,5.0
0.35000000000000003,90.0,45018.0,0.6458333333333334,5.0
0.4,83.0,38992.0,0.515625,5.0
0.45,75.0,33482.0,0.515625,5.0
0.5,69.0,28352.0,0.515625,5.0
0.55,57.0,23518.0,0.515625,5.0
0.6000000000000001,50.0,19240.0,0.515625,5.0
0.6500000000000001,43.0,15244.0,0.515625,5.0
0.7000000000000001,34.0,11708.0,0.6497395833333334,5.0
0.7500000000000001,29.0,8772.0,0.6497395833333334,5.0
0.8,24.0,6320.0,0.6497395833333334,5.0
0.8500000000000001,22.0,4402.0,0.6484375,5.0
0.9000000000000001,17.0,2650.0,0.6510416666666666,5.0
0.9500000000000001,13.0,1478.0,0.65234375,5.0
1.0,4.0,824.0,0.6497395833333334,5.0
0.0,333.0,167642.0,0.6458333333333334,6.0
0.05,250.0,112678.0,0.6458333333333334,6.0
0.1,191.0,91402.0,0.6458333333333334,6.0
0.15000000000000002,166.0,78006.0,0.6458333333333334,6.0
0.2,142.0,67936.0,0.6458333333333334,6.0
0.25,115.0,59270.0,0.6458333333333334,6.0
0.3,108.0,51462.0,0.6458333333333334,6.0
0.35000000000000003,94.0,44470.0,0.515625,6.0
0.4,84.0,38614.0,0.515625,6.0
0.45,71.0,33116.0,0.515625,6.0
0.5,61.0,27940.0,0.515625,6.0
0.55,56.0,23202.0,0.515625,6.0
0.6000000000000001,43.0,18836.0,0.6497395833333334,6.0
0.6500000000000001,35.0,14830.0,0.6497395833333334,6.0
0.7000000000000001,32.0,11276.0,0.6497395833333334,6.0
0.7500000000000001,26.0,8468.0,0.6497395833333334,6.0
0.8,23.0,6062.0,0.65234375,6.0
0.8500000000000001,18.0,4068.0,0.6484375,6.0
0.9000000000000001,17.0,2452.0,0.6484375,6.0
0.9500000000000001,14.0,1428.0,0.6497395833333334,6.0
1.0,6.0,862.0,0.6497395833333334,6.0
0.0,359.0,169064.0,0.6458333333333334,7.0
0.05,248.0,114330.0,0.6458333333333334,7.0
0.1,205.0,91468.0,0.6458333333333334,7.0
0.15000000000000002,165.0,77840.0,0.6458333333333334,7.0
0.2,137.0,67322.0,0.6458333333333334,7.0
0.25,123.0,58640.0,0.6458333333333334,7.0
0.3,114.0,50788.0,0.6458333333333334,7.0
0.35000000000000003,104.0,43960.0,0.515625,7.0
0.4,86.0,37862.0,0.515625,7.0
0.45,73.0,32362.0,0.515625,7.0
0.5,65.0,27574.0,0.515625,7.0
0.55,55.0,22952.0,0.515625,7.0
0.6000000000000001,45.0,18544.0,0.6497395833333334,7.0
0.6500000000000001,39.0,14778.0,0.6497395833333334,7.0
0.7000000000000001,32.0,11362.0,0.6497395833333334,7.0
0.7500000000000001,28.0,8608.0,0.6484375,7.0
0.8,21.0,6134.0,0.6471354166666666,7.0
0.8500000000000001,18.0,4172.0,0.6497395833333334,7.0
0.9000000000000001,18.0,2612.0,0.6497395833333334,7.0
0.9500000000000001,16.0,1514.0,0.6497395833333334,7.0
1.0,4.0,832.0,0.65234375,7.0
0.0,329.0,164586.0,0.6458333333333334,8.0
0.05,232.0,109506.0,0.6458333333333334,8.0
0.1,187.0,88330.0,0.6458333333333334,8.0
0.15000000000000002,150.0,74954.0,0.6458333333333334,8.0
0.2,130.0,64874.0,0.6458333333333334,8.0
0.25,111.0,56418.0,0.6458333333333334,8.0
0.3,97.0,49028.0,0.515625,8.0
0.35000000000000003,84.0,42616.0,0.515625,8.0
0.4,77.0,36800.0,0.515625,8.0
0.45,67.0,31642.0,0.515625,8.0
0.5,61.0,27048.0,0.515625,8.0
0.55,51.0,22662.0,0.515625,8.0
0.6000000000000001,42.0,18538.0,0.515625,8.0
0.6500000000000001,37.0,14770.0,0.6497395833333334,8.0
0.7000000000000001,32.0,11466.0,0.6497395833333334,8.0
0.7500000000000001,29.0,8614.0,0.6497395833333334,8.0
0.8,24.0,6190.0,0.6497395833333334,8.0
0.8500000000000001,20.0,4194.0,0.6497395833333334,8.0
0.9000000000000001,18.0,2644.0,0.65234375,8.0
0.9500000000000001,13.0,1460.0,0.6497395833333334,8.0
1.0,4.0,826.0,0.6497395833333334,8.0
0.0,371.0,191544.0,0.6458333333333334,9.0
0.05,265.0,124580.0,0.6458333333333334,9.0
0.1,220.0,99114.0,0.6458333333333334,9.0
0.15000000000000002,186.0,83828.0,0.6458333333333334,9.0
0.2,160.0,72606.0,0.6458333333333334,9.0
0.25,129.0,63482.0,0.6458333333333334,9.0
0.3,114.0,55226.0,0.6458333333333334,9.0
0.35000000000000003,105.0,48216.0,0.6458333333333334,9.0
0.4,91.0,41596.0,0.515625,9.0
0.45,81.0,35986.0,0.515625,9.0
0.5,73.0,30896.0,0.515625,9.0
0.55,66.0,25872.0,0.515625,9.0
0.6000000000000001,57.0,21134.0,0.515625,9.0
0.6500000000000001,52.0,16638.0,0.515625,9.0
0.7000000000000001,44.0,12758.0,0.6380208333333334,9.0
0.7500000000000001,35.0,9604.0,0.64453125,9.0
0.8,27.0,6990.0,0.6484375,9.0
0.8500000000000001,23.0,4750.0,0.6536458333333334,9.0
0.9000000000000001,19.0,2912.0,0.65234375,9.0
0.9500000000000001,14.0,1556.0,0.6497395833333334,9.0
1.0,4.0,834.0,0.6497395833333334,9.0
0.0,376.0,179746.0,0.6458333333333334,10.0
0.05,266.0,123678.0,0.6458333333333334,10.0
0.1,212.0,96788.0,0.6458333333333334,10.0
0.15000000000000002,182.0,81284.0,0.6458333333333334,10.0
0.2,148.0,69948.0,0.6458333333333334,10.0
0.25,121.0,60588.0,0.6458333333333334,10.0
0.3,114.0,52464.0,0.6458333333333334,10.0
0.35000000000000003,99.0,45300.0,0.6458333333333334,10.0
0.4,84.0,38996.0,0.515625,10.0
0.45,75.0,33396.0,0.515625,10.0
0.5,66.0,28390.0,0.515625,10.0
0.55,57.0,23630.0,0.515625,10.0
0.6000000000000001,47.0,19430.0,0.6497395833333334,10.0
0.6500000000000001,40.0,15488.0,0.6497395833333334,10.0
0.7000000000000001,36.0,11994.0,0.6497395833333334,10.0
0.7500000000000001,31.0,8900.0,0.6419270833333334,10.0
0.8,23.0,6338.0,0.6497395833333334,10.0
0.8500000000000001,18.0,4290.0,0.6497395833333334,10.0
0.9000000000000001,17.0,2690.0,0.6536458333333334,10.0
0.9500000000000001,14.0,1438.0,0.6497395833333334,10.0
1.0,4.0,826.0,0.65234375,10.0
0.0,370.0,180898.0,0.6458333333333334,11.0
0.05,272.0,122432.0,0.6458333333333334,11.0
0.1,217.0,96418.0,0.6458333333333334,11.0
0.15000000000000002,172.0,80550.0,0.6458333333333334,11.0
0.2,144.0,69648.0,0.6458333333333334,11.0
0.25,127.0,60546.0,0.6458333333333334,11.0
0.3,113.0,52360.0,0.6458333333333334,11.0
0.35000000000000003,101.0,45012.0,0.6458333333333334,11.0
0.4,80.0,38682.0,0.6458333333333334,11.0
0.45,73.0,33166.0,0.6458333333333334,11.0
0.5,69.0,28228.0,0.6458333333333334,11.0
0.55,57.0,23492.0,0.6458333333333334,11.0
0.6000000000000001,48.0,19164.0,0.6458333333333334,11.0
0.6500000000000001,42.0,15208.0,0.6458333333333334,11.0
0.7000000000000001,36.0,11814.0,0.6497395833333334,11.0
0.7500000000000001,32.0,8870.0,0.6458333333333334,11.0
0.8,28.0,6406.0,0.6497395833333334,11.0
0.8500000000000001,23.0,4320.0,0.6497395833333334,11.0
0.9000000000000001,17.0,2688.0,0.6497395833333334,11.0
0.9500000000000001,14.0,1424.0,0.65234375,11.0
1.0,5.0,826.0,0.6497395833333334,11.0
0.0,332.0,160698.0,0.6458333333333334,12.0
0.05,241.0,114684.0,0.6458333333333334,12.0
0.1,208.0,93408.0,0.6458333333333334,12.0
0.15000000000000002,157.0,79762.0,0.6458333333333334,12.0
0.2,130.0,68770.0,0.6458333333333334,12.0
0.25,120.0,60054.0,0.6458333333333334,12.0
0.3,109.0,52112.0,0.6458333333333334,12.0
0.35000000000000003,94.0,45258.0,0.6458333333333334,12.0
0.4,82.0,39206.0,0.515625,12.0
0.45,74.0,33932.0,0.515625,12.0
0.5,71.0,28958.0,0.515625,12.0
0.55,61.0,24290.0,0.515625,12.0
0.6000000000000001,55.0,19858.0,0.6497395833333334,12.0
0.6500000000000001,51.0,15614.0,0.6497395833333334,12.0
0.7000000000000001,42.0,12252.0,0.6497395833333334,12.0
0.7500000000000001,33.0,9362.0,0.6497395833333334,12.0
0.8,25.0,6632.0,0.65234375,12.0
0.8500000000000001,22.0,4608.0,0.6497395833333334,12.0
0.9000000000000001,18.0,2926.0,0.6484375,12.0
0.9500000000000001,17.0,1628.0,0.6497395833333334,12.0
1.0,7.0,884.0,0.6497395833333334,12.0
0.0,356.0,172576.0,0.6458333333333334,13.0
0.05,256.0,119446.0,0.6458333333333334,13.0
0.1,201.0,94256.0,0.6458333333333334,13.0
0.15000000000000002,163.0,80068.0,0.6458333333333334,13.0
0.2,133.0,68590.0,0.6458333333333334,13.0
0.25,119.0,59356.0,0.6458333333333334,13.0
0.3,111.0,51750.0,0.6458333333333334,13.0
0.35000000000000003,100.0,44988.0,0.515625,13.0
0.4,79.0,38902.0,0.515625,13.0
0.45,72.0,33630.0,0.515625,13.0
0.5,64.0,28588.0,0.515625,13.0
0.55,56.0,23802.0,0.515625,13.0
0.6000000000000001,49.0,19388.0,0.515625,13.0
0.6500000000000001,43.0,15342.0,0.515625,13.0
0.7000000000000001,32.0,11900.0,0.515625,13.0
0.7500000000000001,26.0,8770.0,0.64453125,13.0
0.8,21.0,6216.0,0.6497395833333334,13.0
0.8500000000000001,18.0,4250.0,0.6510416666666666,13.0
0.9000000000000001,17.0,2564.0,0.6497395833333334,13.0
0.9500000000000001,12.0,1426.0,0.6497395833333334,13.0
1.0,4.0,830.0,0.6497395833333334,13.0
0.0,370.0,168122.0,0.6458333333333334,14.0
0.05,252.0,119334.0,0.6458333333333334,14.0
0.1,199.0,94488.0,0.6458333333333334,14.0
0.15000000000000002,160.0,80058.0,0.6458333333333334,14.0
0.2,136.0,69180.0,0.6458333333333334,14.0
0.25,118.0,60186.0,0.6458333333333334,14.0
0.3,107.0,52262.0,0.6458333333333334,14.0
0.35000000000000003,91.0,45048.0,0.515625,14.0
0.4,81.0,38880.0,0.515625,14.0
0.45,70.0,33320.0,0.515625,14.0
0.5,59.0,28336.0,0.515625,14.0
0.55,51.0,23576.0,0.515625,14.0
0.6000000000000001,47.0,19166.0,0.515625,14.0
0.6500000000000001,39.0,15270.0,0.515625,14.0
0.7000000000000001,34.0,11862.0,0.515625,14.0
0.7500000000000001,31.0,9094.0,0.6497395833333334,14.0
0.8,25.0,6546.0,0.6497395833333334,14.0
0.8500000000000001,19.0,4348.0,0.64453125,14.0
0.9000000000000001,17.0,2676.0,0.6497395833333334,14.0
0.9500000000000001,17.0,1540.0,0.6497395833333334,14.0
1.0,6.0,856.0,0.6497395833333334,14.0
0.0,383.0,184740.0,0.6458333333333334,15.0
0.05,278.0,127152.0,0.6458333333333334,15.0
0.1,226.0,100438.0,0.6458333333333334,15.0
0.15000000000000002,185.0,84678.0,0.6458333333333334,15.0
0.2,151.0,72934.0,0.6458333333333334,15.0
0.25,131.0,63600.0,0.6458333333333334,15.0
0.3,114.0,55438.0,0.6458333333333334,15.0
0.35000000000000003,102.0,48118.0,0.515625,15.0
0.4,89.0,41856.0,0.515625,15.0
0.45,83.0,36104.0,0.515625,15.0
0.5,72.0,30998.0,0.515625,15.0
0.55,65.0,26146.0,0.515625,15.0
0.6000000000000001,59.0,21332.0,0.515625,15.0
0.6500000000000001,51.0,16920.0,0.6484375,15.0
0.7000000000000001,45.0,13090.0,0.6484375,15.0
0.7500000000000001,33.0,9650.0,0.5872395833333334,15.0
0.8,26.0,6838.0,0.6497395833333334,15.0
0.8500000000000001,20.0,4524.0,0.640625,15.0
0.9000000000000001,16.0,2684.0,0.6471354166666666,15.0
0.9500000000000001,13.0,1434.0,0.6497395833333334,15.0
1.0,3.0,818.0,0.6497395833333334,15.0
0.0,382.0,182800.0,0.515625,16.0
0.05,258.0,123846.0,0.515625,16.0
0.1,210.0,96474.0,0.515625,16.0
0.15000000000000002,170.0,81170.0,0.515625,16.0
0.2,144.0,69438.0,0.515625,16.0
0.25,122.0,59940.0,0.515625,16.0
0.3,110.0,51552.0,0.515625,16.0
0.35000000000000003,95.0,44596.0,0.515625,16.0
0.4,79.0,38620.0,0.515625,16.0
0.45,75.0,33164.0,0.515625,16.0
0.5,61.0,28170.0,0.515625,16.0
0.55,55.0,23536.0,0.515625,16.0
0.6000000000000001,49.0,19222.0,0.515625,16.0
0.6500000000000001,42.0,15348.0,0.515625,16.0
0.7000000000000001,34.0,11828.0,0.6393229166666666,16.0
0.7500000000000001,32.0,8844.0,0.6471354166666666,16.0
0.8,26.0,6378.0,0.6497395833333334,16.0
0.8500000000000001,20.0,4300.0,0.6497395833333334,16.0
0.9000000000000001,18.0,2596.0,0.6497395833333334,16.0
0.9500000000000001,14.0,1452.0,0.6497395833333334,16.0
1.0,5.0,826.0,0.65234375,16.0
0.0,367.0,169594.0,0.6458333333333334,17.0
0.05,267.0,120744.0,0.6458333333333334,17.0
0.1,205.0,94974.0,0.6458333333333334,17.0
0.15000000000000002,173.0,80030.0,0.6458333333333334,17.0
0.2,145.0,69160.0,0.6458333333333334,17.0
0.25,123.0,59726.0,0.6458333333333334,17.0
0.3,111.0,51676.0,0.6458333333333334,17.0
0.35000000000000003,99.0,44642.0,0.515625,17.0
0.4,85.0,38456.0,0.515625,17.0
0.45,74.0,32962.0,0.515625,17.0
0.5,66.0,28018.0,0.515625,17.0
0.55,57.0,23374.0,0.515625,17.0
0.6000000000000001,50.0,18966.0,0.515625,17.0
0.6500000000000001,38.0,14950.0,0.515625,17.0
0.7000000000000001,34.0,11538.0,0.6497395833333334,17.0
0.7500000000000001,27.0,8576.0,0.6497395833333334,17.0
0.8,24.0,6164.0,0.6484375,17.0
0.8500000000000001,20.0,4174.0,0.6497395833333334,17.0
0.9000000000000001,17.0,2624.0,0.6497395833333334,17.0
0.9500000000000001,13.0,1404.0,0.6497395833333334,17.0
1.0,4.0,820.0,0.6497395833333334,17.0
0.0,360.0,175180.0,0.6458333333333334,18.0
0.05,261.0,116468.0,0.6458333333333334,18.0
0.1,218.0,92802.0,0.6458333333333334,18.0
0.15000000000000002,178.0,78728.0,0.6458333333333334,18.0
0.2,135.0,67978.0,0.6458333333333334,18.0
0.25,122.0,58904.0,0.6458333333333334,18.0
0.3,109.0,51414.0,0.6458333333333334,18.0
0.35000000000000003,91.0,44854.0,0.515625,18.0
0.4,81.0,39068.0,0.515625,18.0
0.45,73.0,33810.0,0.515625,18.0
0.5,68.0,28982.0,0.515625,18.0
0.55,58.0,24394.0,0.515625,18.0
0.6000000000000001,52.0,20158.0,0.6497395833333334,18.0
0.6500000000000001,47.0,15994.0,0.6497395833333334,18.0
0.7000000000000001,38.0,12360.0,0.6497395833333334,18.0
0.7500000000000001,31.0,9240.0,0.6471354166666666,18.0
0.8,26.0,6752.0,0.65234375,18.0
0.8500000000000001,23.0,4716.0,0.6536458333333334,18.0
0.9000000000000001,18.0,2948.0,0.6497395833333334,18.0
0.9500000000000001,17.0,1614.0,0.65234375,18.0
1.0,5.0,844.0,0.6497395833333334,18.0
0.0,389.0,174512.0,0.6458333333333334,19.0
0.05,258.0,119444.0,0.6458333333333334,19.0
0.1,210.0,95224.0,0.6458333333333334,19.0
0.15000000000000002,171.0,79946.0,0.6458333333333334,19.0
0.2,145.0,69050.0,0.6458333333333334,19.0
0.25,130.0,59984.0,0.6458333333333334,19.0
0.3,107.0,52034.0,0.6458333333333334,19.0
0.35000000000000003,95.0,45152.0,0.515625,19.0
0.4,80.0,38962.0,0.515625,19.0
0.45,74.0,33792.0,0.515625,19.0
0.5,69.0,28658.0,0.515625,19.0
0.55,60.0,23886.0,0.515625,19.0
0.6000000000000001,51.0,19466.0,0.515625,19.0
0.6500000000000001,44.0,15486.0,0.6484375,19.0
0.7000000000000001,35.0,12054.0,0.6484375,19.0
0.7500000000000001,30.0,8868.0,0.6497395833333334,19.0
0.8,25.0,6392.0,0.6497395833333334,19.0
0.8500000000000001,20.0,4374.0,0.6484375,19.0
0.9000000000000001,16.0,2666.0,0.6510416666666666,19.0
0.9500000000000001,12.0,1418.0,0.6497395833333334,19.0
1.0,5.0,828.0,0.65234375,19.0
